#SampleID	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Firmicutes;c__Symbiobacteriia	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Firmicutes;c__Limnochordia	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__TX1A-33;c__TX1A-33	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Zixibacteria;c__Zixibacteria	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia	d__Bacteria;p__Bacteroidota;c__Kryptonia	d__Bacteria;p__Dadabacteria;c__Dadabacteriia	d__Bacteria;p__Patescibacteria;c__uncultured	d__Bacteria;p__GAL15;c__GAL15	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Latescibacterota;c__Latescibacteria	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia	d__Bacteria;p__Patescibacteria;c__WWE3	d__Bacteria;p__Acidobacteriota;c__Subgroup_18	d__Bacteria;p__Acidobacteriota;c__Subgroup_20	d__Bacteria;p__WS2;c__WS2	d__Bacteria;p__Desulfobacterota;c__Syntrophia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	d__Bacteria;p__Deferrisomatota;c__Defferrisomatia	d__Bacteria;p__Acidobacteriota;c__AT-s3-28	d__Bacteria;p__Acidobacteriota;c__Subgroup_11	d__Bacteria;p__Nitrospinota;c__P9X2b3D02	d__Bacteria;p__Planctomycetota;c__Pla3_lineage	d__Bacteria;p__Chloroflexi;c__P2-11E	d__Bacteria;p__Margulisbacteria;c__Margulisbacteria	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia	d__Bacteria;p__Firmicutes;c__Desulfotomaculia	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Acidobacteriota;c__Subgroup_21	d__Bacteria;p__WS4;c__WS4	d__Bacteria;p__Desulfobacterota;c__Desulfarculia	d__Bacteria;p__Patescibacteria;c__Dojkabacteria	d__Bacteria;p__PAUC34f;c__PAUC34f	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria	d__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia	d__Bacteria;p__DTB120;c__DTB120	d__Bacteria;p__FW113;c__FW113	d__Bacteria;p__Firmicutes;c__D8A-2	d__Bacteria;p__Firmicutes;c__Incertae_Sedis	d__Bacteria;p__Firmicutes;c__Firmicutes	d__Bacteria;p__Sva0485;c__Sva0485	d__Bacteria;p__Firmicutes;c__uncultured	d__Bacteria;p__Armatimonadota;c__DG-56	d__Bacteria;p__WS1;c__WS1	d__Bacteria;p__Chloroflexi;c__SHA-26	d__Bacteria;p__Modulibacteria;c__Moduliflexia	d__Bacteria;p__Nitrospirota;c__4-29-1	d__Bacteria;p__LCP-89;c__LCP-89	d__Bacteria;p__Firmicutes;c__Syntrophomonadia	d__Bacteria;p__Firmicutes;c__Moorellia	d__Bacteria;p__Acidobacteriota;c__Aminicenantia	d__Bacteria;p__Spirochaetota;c__Brevinematia	d__Bacteria;p__Chloroflexi;c__NLS2-31	d__Bacteria;p__Patescibacteria;c__Kazania	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Spirochaetota;c__Spirochaetota	d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria	d__Bacteria;p__Spirochaetota;c__MVP-15	d__Bacteria;p__TA06;c__TA06
SRR21722997	528.0	2475.0	294.0	0.0	1597.0	2020.0	5.0	3593.0	2842.0	2153.0	0.0	2.0	44.0	14.0	68.0	16.0	0.0	25.0	21.0	0.0	0.0	203.0	0.0	42.0	35.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	2.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723014	676.0	2343.0	692.0	0.0	1317.0	404.0	42.0	2931.0	3855.0	1186.0	3.0	12.0	62.0	0.0	50.0	181.0	3.0	6.0	45.0	0.0	6.0	344.0	0.0	18.0	14.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	3.0	0.0	20.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723026	1563.0	3994.0	971.0	0.0	2169.0	1017.0	37.0	8178.0	6458.0	3054.0	21.0	31.0	126.0	42.0	174.0	230.0	0.0	23.0	51.0	0.0	0.0	694.0	3.0	35.0	29.0	0.0	4.0	10.0	7.0	0.0	15.0	2.0	4.0	2.0	2.0	5.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	3.0	4.0	88.0	0.0	0.0	0.0	19.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723052	608.0	2215.0	367.0	0.0	1505.0	2350.0	42.0	2579.0	2814.0	927.0	3.0	12.0	27.0	24.0	89.0	0.0	0.0	3.0	3.0	0.0	0.0	121.0	0.0	23.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723061	746.0	2437.0	289.0	0.0	1373.0	1733.0	28.0	4080.0	2746.0	3973.0	0.0	14.0	97.0	45.0	40.0	0.0	0.0	5.0	28.0	0.0	0.0	201.0	3.0	43.0	27.0	0.0	11.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723062	739.0	1870.0	295.0	0.0	1040.0	1722.0	17.0	2842.0	1545.0	2347.0	0.0	2.0	28.0	3.0	44.0	18.0	0.0	24.0	28.0	0.0	0.0	209.0	0.0	32.0	43.0	0.0	5.0	3.0	4.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723064	894.0	2756.0	383.0	0.0	1714.0	1948.0	80.0	2651.0	2539.0	1523.0	0.0	17.0	62.0	64.0	77.0	37.0	0.0	10.0	68.0	0.0	26.0	143.0	0.0	33.0	25.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	53.0	0.0	4.0	0.0	0.0	2.0	0.0	28.0	0.0	0.0	6.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723065	773.0	2358.0	133.0	0.0	923.0	2022.0	11.0	4037.0	1861.0	2993.0	11.0	8.0	70.0	4.0	72.0	38.0	0.0	11.0	21.0	0.0	0.0	283.0	0.0	26.0	48.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	20.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723066	968.0	2075.0	408.0	0.0	1224.0	422.0	34.0	4920.0	3081.0	1774.0	0.0	8.0	59.0	5.0	22.0	174.0	4.0	8.0	28.0	0.0	0.0	533.0	3.0	11.0	13.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	2.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723067	1113.0	3347.0	489.0	0.0	2184.0	2633.0	27.0	3616.0	3348.0	2091.0	0.0	9.0	72.0	36.0	118.0	18.0	3.0	45.0	73.0	0.0	0.0	203.0	0.0	73.0	24.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	43.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
